loan_amnt,annual_inc,dti,int_rate,installment,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,term_60_months,grade_b,grade_c,grade_d,grade_e,grade_f,grade_g,home_ownership_mortgage,home_ownership_own,home_ownership_rent,verification_status_source_verified,verification_status_verified,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,gender_male,income_level_low,income_level_medium,loan_amount_level_medium,loan_amount_level_small
1.9191568522362121,0.18227175190809353,1.2526294394305582,0.18865629627788502,1.1831628756485026,2.187080374788714,0.4888949163375746,0.4360147970551687,1.4162470485084402,0.18491723676693353,1.656211591982908,-0.17213685995470224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.03289143263329976,-0.9744296392861982,1.4375681227006971,-0.18856384036204168,0.1736828089836153,-0.35418948698466474,-0.6513847719133283,0.08627030743872333,-0.3358111558318982,-0.0008113486134529217,0.4700884223557506,-0.0074125920554656355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1.1383375382884073,0.1287207615750245,0.05596737121201645,0.10796749699661724,0.535774731513959,-0.35418948698466474,-0.6513847719133283,0.26114255224694605,-0.3358111558318982,-0.15248465770633648,-0.7361385298074602,1.8869164887857555,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6960656196796964,0.3964757132403698,0.8084139747130695,-0.618231696534792,2.044214924266473,-0.35418948698466474,-0.6513847719133283,0.08627030743872333,-0.3358111558318982,1.0449748227045539,1.684356887533383,-0.17213685995470224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.31175547332894427,-0.9074909013698619,-0.4988486785983986,0.6344619123068889,-0.055047387051302424,-0.35418948698466474,-0.6513847719133283,-0.4383464269859448,-0.3358111558318982,-0.3491765386216098,1.0008282813075635,-1.0781203334005036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.49137296387451196,0.7177816552387841,1.6995645906667265,1.047992008623386,0.20346859765190906,-0.35418948698466474,0.4888949163375746,0.7857592866716141,-0.3358111558318982,-0.013673797705564277,0.7475206213532887,1.4751058190376638,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6129286372802404,-0.8083412427681844,-0.8125191904193194,-1.0398306727794158,-0.5639874863149803,0.9164454439020248,1.6291746045884776,-0.4383464269859448,-0.3358111558318982,-0.6053464559426867,-0.7763460948795673,1.7221922208865188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.2537937010709856,2.324311365230856,-0.42088433172961487,-0.5314912373074293,2.6930673115697035,-0.35418948698466474,1.6291746045884776,2.534481734753841,-0.3358111558318982,0.7638569336544826,0.20873924938705493,1.1456572832391907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.9191568522362121,-0.21936067558992442,0.8809389485444961,1.197266287293731,2.8339814501983582,-0.35418948698466474,1.6291746045884776,1.3103760210962823,-0.3358111558318982,0.08905314470794252,0.2610090839807939,0.7338466134910991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.02288137550582915,0.4500267035734388,1.2145538281690595,0.515445933367019,0.3356743426983717,2.187080374788714,-0.6513847719133283,-0.08860193736949937,-0.3358111558318982,-0.47793051728526137,0.8721640730768209,1.6398300869369005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.8037006894536338,0.5839041794061115,-0.5450833494159332,-0.5859561768222848,0.12216456907480716,-0.35418948698466474,1.6291746045884776,-0.26347418217772206,-0.3358111558318982,0.23783456088414334,-1.1382141805285306,0.07494954189415268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.02288137550582915,0.3161492277407662,0.14118421546394272,-0.8381086745762465,0.15002372199482836,0.9164454439020248,-0.6513847719133283,0.08627030743872333,-0.3358111558318982,0.1576816482531004,-0.3220006095647579,-0.33686112785393885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.6921550731753761,0.5839041794061115,-0.5033814894628629,1.3989882854969002,1.321533855089438,-0.35418948698466474,0.4888949163375746,-0.26347418217772206,-0.3358111558318982,-0.5018857496547976,0.09213731067794433,0.4867602116422442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.3675282814680732,-0.9958500354194257,-0.38734153133257987,0.8240805906178682,-0.10232702831391084,-0.35418948698466474,-0.6513847719133283,-1.1378354062188356,-0.3358111558318982,-0.13828416860799878,1.3948624190142123,-1.3252067352493586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.05798919629590776,-0.5138911224218042,-0.26586220016494,1.0096648289647836,0.3049637688709071,-0.35418948698466474,0.4888949163375746,-0.08860193736949937,1.4162470485084402,-0.4717151056434358,-0.6235573476055606,-0.5839475297027937,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.9810291709984912,-0.6209931030879423,0.04780831165598094,-1.0418478927614476,-0.9619533664781592,0.9164454439020248,-0.6513847719133283,-0.4383464269859448,-0.3358111558318982,-0.37705956584813305,-0.9331555986607847,-0.9957581994508853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.588430549905759,2.4581888410635284,-0.3828087204681158,-1.5622906481256242,1.098776229874165,-0.35418948698466474,1.6291746045884776,0.08627030743872333,-0.3358111558318982,0.9618005294142902,-0.08477597563932653,-0.5015853957531755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.0925747872767488,-0.2943320620562211,-0.35833154180000915,-0.8199536947379613,-1.0726963892888655,-0.35418948698466474,0.4888949163375746,-0.6132186717941674,1.4162470485084402,-0.5390487317632133,-0.08477597563932653,-0.6663096636524121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.5348467058854599,0.18227175190809353,-1.2467624712349874,-0.5314912373074293,-0.4343249004562375,-0.35418948698466474,-0.6513847719133283,0.08627030743872333,-0.3358111558318982,-0.34675943409423315,-0.6476818866488249,-0.25449899390432057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.8471744314645817,-0.21936067558992442,0.2436257410008333,-0.7836437350613908,-0.8008480852076082,-0.35418948698466474,-0.6513847719133283,0.08627030743872333,-0.3358111558318982,-0.16983601520643302,-0.49087238286760754,-0.0074125920554656355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.5348467058854599,-0.6209931030879423,-0.9747938193671369,0.515445933367019,-0.7561886685626503,-0.35418948698466474,-0.6513847719133283,-0.6132186717941674,6.672421661529454,-0.016781503526477087,1.4109454450430547,-0.25449899390432057,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.7579379384419755,-0.4871156272552697,1.0867285617911695,0.515445933367019,-0.607452388796009,-0.35418948698466474,1.6291746045884776,-0.6132186717941674,-0.3358111558318982,-0.2130849212141363,0.5143167439350681,-0.25449899390432057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.9810291709984912,-1.0494010257524948,0.013358949086052984,-0.5173706974332074,-0.9339400826982762,-0.35418948698466474,2.7694542928393804,-0.6132186717941674,1.4162470485084402,-0.503223789661024,-0.8326366859805171,-0.17213685995470224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4623420553045923,-1.0226255305859604,-0.09180226296951588,1.3989882854969002,-0.5982430699192662,-0.35418948698466474,1.6291746045884776,0.6108870418633914,-0.3358111558318982,-0.5292076633303228,-0.00034008898790171974,1.3103815511384274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2041204035550068,-0.35323815142259707,0.21914856233272678,-1.0216756929411306,-1.2023589751476085,-0.35418948698466474,-0.6513847719133283,0.08627030743872333,1.4162470485084402,-0.7150225738724012,-2.022780612114885,0.07494954189415268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.594704990821411,0.18227175190809353,0.9425851763012087,0.39642995442714923,1.9831020383312674,-0.35418948698466474,1.6291746045884776,0.08627030743872333,-0.3358111558318982,0.4916305362586895,0.8721640730768209,0.3220359437430076,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.2537937010709856,0.012461561561931551,1.3179019158788428,0.515445933367019,1.5664863241248101,-0.35418948698466474,-0.6513847719133283,1.1355037762880595,-0.3358111558318982,0.6465842014958699,-0.05260992358164074,0.8162087474407175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.49022845937415677,0.24921048982442986,-0.13894349595994326,-0.31564869923003813,-0.36396416292932365,-0.35418948698466474,-0.6513847719133283,0.9606315314798368,-0.3358111558318982,-0.4246247299404375,-1.1140896414852663,0.15731167584377098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5348467058854599,2.0565564135655108,0.046901749483087965,-0.8562636544145317,-0.46334003482522207,-0.35418948698466474,-0.6513847719133283,0.4360147970551687,-0.3358111558318982,-0.3032515526014538,-0.8406781989949385,0.980933015339954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9810291709984912,-0.5406666175883388,-0.5686539659111469,-0.5173706974332074,-0.9339400826982762,3.457715305675404,0.4888949163375746,0.9606315314798368,1.4162470485084402,-0.3323431320916654,-0.20137791434843685,0.07494954189415268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.1148839105324004,-0.8887480547532877,0.8809389485444961,-0.7856609550434225,-1.0957389528382053,-0.35418948698466474,-0.6513847719133283,1.1355037762880595,-0.3358111558318982,-0.4350700745051722,-1.1502764500501628,-0.08977472600508395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0925747872767488,0.9855366069041295,-0.8505948016808185,0.05551977746379328,-1.0330462255894164,0.9164454439020248,0.4888949163375746,0.4360147970551687,6.672421661529454,-0.46403216625284577,0.2006977363726334,0.3220359437430076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5348467058854599,-1.0360132781692275,-0.2640490758191544,1.0883364082640197,-0.2835078540814618,-0.35418948698466474,1.6291746045884776,-0.7880909166023902,-0.3358111558318982,-0.6574436910238222,-0.08477597563932653,-1.2428446012997403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.7579379384419755,-0.5406666175883388,-1.5966954699716216,-0.4871123977027319,-0.6813196033847788,-0.35418948698466474,-0.6513847719133283,-1.3127076510270583,-0.3358111558318982,-0.6921032434431692,-1.8941164038841427,-1.2428446012997403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.31733275414285717,-0.701319588587546,0.8501158346661396,-0.7836437350613908,-0.21734718248578241,-0.35418948698466474,-0.6513847719133283,0.7857592866716141,-0.3358111558318982,-0.4361923016071685,-1.3312104928746442,0.5691223455918625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2041204035550068,-1.3305437250011074,-0.513353673364684,-0.2147877001284535,-1.1734209062085545,2.187080374788714,-0.6513847719133283,-0.6132186717941674,-0.3358111558318982,-0.37084415420630745,-0.6597441561704569,-0.8310339315516487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.9191568522362121,-0.1685675612590084,0.6107834210224312,0.515445933367019,2.626058920244785,-0.35418948698466474,-0.6513847719133283,1.8349927555209502,-0.3358111558318982,0.8955459678156629,0.29719589254569023,0.8985708813903357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1148839105324004,-0.9958500354194257,0.3342819582901168,0.18865629627788502,-1.053237368231313,0.9164454439020248,-0.6513847719133283,-0.7880909166023902,-0.3358111558318982,-0.37887239424366553,0.5545243090071751,-0.8310339315516487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.1383375382884073,2.4581888410635284,-1.3211005694122,-0.6303350164269823,1.4199078763962345,-0.35418948698466474,-0.6513847719133283,-0.6132186717941674,-0.3358111558318982,0.2615308177686035,-1.6126634483793936,-0.8310339315516487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13442699178408696,0.9855366069041295,-0.61760832324736,0.28951729537946963,-0.23503369865492438,2.187080374788714,-0.6513847719133283,-0.7880909166023902,-0.3358111558318982,-0.3145601487831088,0.6872092737451282,0.8985708813903357,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5348467058854599,-0.35323815142259707,-0.5042880516357556,0.40248161437324453,-0.7675558194774584,5.998985167448784,0.4888949163375746,0.08627030743872333,-0.3358111558318982,-0.6629253387912656,-1.2065670411511125,-0.08977472600508395,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.5348467058854599,0.42325120840690433,-0.5042880516357556,-1.4170508094193424,-0.5125077791211377,-0.35418948698466474,-0.6513847719133283,1.3103760210962823,-0.3358111558318982,0.11335367772424686,-0.8688234945454135,2.051640756684992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.02288137550582915,-0.21936067558992442,-0.28399344362279666,-0.41650969833162277,0.20670534570900684,0.9164454439020248,-0.6513847719133283,-0.08860193736949937,-0.3358111558318982,-0.231126880007769,1.4994020882016903,-0.25449899390432057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3575182243406026,2.4581888410635284,-1.1298159509318118,-1.0378134527973841,0.485296874909218,-0.35418948698466474,-0.6513847719133283,0.26114255224694605,-0.3358111558318982,-0.33061662885782495,-1.0457367808626843,-0.33686112785393885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7021651303028467,-0.9958500354194257,0.04418206296440936,0.7938222908873924,-0.5177096956414736,0.9164454439020248,-0.6513847719133283,-1.1378354062188356,-0.3358111558318982,-0.6814852485550504,-0.7683045818651459,-1.2428446012997403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.9531427669289266,-1.0494010257524948,1.1828241521178102,0.5921002926842235,-0.8386872113036811,-0.35418948698466474,-0.6513847719133283,0.6108870418633914,-0.3358111558318982,-0.468823212726753,-0.2737515314782294,0.40439807769262587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2.2537937010709856,0.3053854786838193,-0.14438286899730016,0.1241052568528708,1.4297722514273896,-0.35418948698466474,-0.6513847719133283,1.6601205107127277,-0.3358111558318982,0.5137297776518472,-0.3983949832017612,0.8985708813903357,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.9810291709984912,-1.4242579580839783,-0.10812038208158688,1.8024322819032388,-0.8024279265211917,-0.35418948698466474,-0.6513847719133283,-0.6132186717941674,-0.3358111558318982,-0.37170740582322764,0.9485584467138238,-0.9957581994508853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
